0,484963
1,487554
1,490012
2,492469
2,494926
2,497384
1,499841
2,502298
1,504756
1,507213
2,509671
1,512128
2,514585
1,517043
1,519500
1,521957
2,524415
2,526872
1,529330
0,531787
4,539259
0,541717
4,544291
0,546749
0,549323
0,551897
0,554472
4,557046
0,559503
4,562078
4,564535
4,566993
0,569450
4,572024
0,574482
4,577056
0,579513
4,582088
0,584545
4,587120
2,624582
0,627039
2,629614
0,632071
0,634646
1,637220
1,639677
1,642135
2,644592
0,647049
2,649624
1,652081
2,654539
2,656996
1,659453
1,661911
1,664368
1,666825
0,669283
1,671857
0,679313
4,681887
0,684345
0,686919
0,689493
0,692068
0,694642
4,697217
0,699674
4,702248
0,704706
0,707280
4,709855
0,712396
4,714970
0,717427
4,720002
0,722459
4,725033
0,727491
1,764970
1,767427
1,769885
1,772342
1,774799
1,777257
1,779714
1,782172
2,784629
2,787086
1,789544
0,792001
2,794575
1,797033
1,799490
2,801948
1,804405
2,806862
2,809320
2,811777
0,819233
4,821807
0,824264
3,826839
0,829296
0,831871
0,834445
4,837019
0,839477
0,842051
0,844626
0,847200
0,849774
0,852349
4,854923
0,857380
4,859955
0,862412
4,864987
0,867444
0,904923
1,907498
0,909955
2,912529
0,914987
0,917561
0,920135
2,922710
0,925167
0,927742
2,930316
0,932773
2,935348
0,937855
0,940430
1,943004
0,945461
1,948036
0,950493
0,953068
0,960540
0,963114
0,965689
4,968263
0,970804
0,973379
0,975953
0,978527
0,981102
0,983676
4,986250
0,988708
0,991282
0,993857
0,996431
0,999005
0,1001580
0,1004154
4,1006729
0,1009219
1,1046698
1,1049156
2,1051613
1,1054071
2,1056528
1,1058985
2,1061443
1,1063900
1,1066357
2,1068815
2,1071272
1,1073730
1,1076187
2,1078644
2,1081102
1,1083559
2,1086016
2,1088474
0,1090931
1,1093506
4,1100961
0,1103419
4,1105993
4,1108450
4,1110908
4,1113365
3,1115823
4,1118280
4,1120737
4,1123195
4,1125652
4,1128109
4,1130567
4,1133024
3,1135482
3,1137939
4,1140396
0,1142854
4,1145428
0,1147885
1,1185365
0,1187822
1,1190396
1,1192854
2,1195311
1,1197768
1,1200226
1,1202683
1,1205141
2,1207598
2,1210055
2,1212513
0,1214970
2,1217544
1,1220002
2,1222459
2,1224917
1,1227374
1,1229831
2,1232289
0,1239744
4,1242319
0,1244776
3,1247351
0,1249808
0,1252382
3,1254957
0,1257414
0,1259988
0,1262563
4,1265137
4,1267595
0,1270052
4,1272626
0,1275084
0,1277658
0,1280232
4,1282807
0,1285264
4,1287839
