1,97102
1,99559
1,102016
1,104474
1,106931
1,109388
1,111846
1,114303
1,116761
1,119218
1,121675
1,124133
1,126590
1,129047
1,131505
1,133962
1,136419
1,138877
1,141334
1,143792
0,151247
0,153822
3,156396
3,158853
3,161311
3,163768
3,166225
3,168683
3,171140
3,173598
3,176055
3,178512
3,180970
3,183427
3,185884
3,188342
3,190799
3,193256
3,195714
3,198171
1,235633
1,238091
1,240548
1,243005
1,245463
2,247920
1,250378
1,252835
1,255292
1,257750
1,260207
1,262664
1,265122
1,267579
1,270036
1,272494
1,274951
1,277409
1,279866
1,282323
0,289779
0,292353
3,294928
3,297385
3,299842
3,302300
3,304757
3,307215
3,309672
3,312129
3,314587
3,317044
3,319501
3,321959
3,324416
3,326873
3,329331
3,331788
3,334245
3,336703
1,374165
1,376622
1,379080
1,381537
1,383995
1,386452
1,388909
1,391367
1,393824
1,396281
1,398739
1,401196
1,403653
1,406111
1,408568
2,411026
1,413483
2,415940
1,418398
1,420855
0,428311
0,430885
3,433459
3,435917
3,438374
3,440831
3,443289
3,445746
3,448204
3,450661
3,453118
3,455576
3,458033
3,460490
3,462948
3,465405
3,467862
3,470320
3,472777
3,475235
1,512697
1,515154
1,517612
1,520069
1,522526
1,524984
1,527441
1,529898
1,532356
1,534813
1,537270
1,539728
1,542185
1,544643
1,547100
1,549557
1,552015
1,554472
1,556929
1,559387
4,566842
0,569300
3,571874
3,574331
3,576789
3,579246
3,581704
3,584161
3,586618
3,589076
3,591533
3,593990
3,596448
3,598905
3,601362
3,603820
3,606277
3,608735
3,611192
3,613649
1,651111
1,653569
1,656026
1,658484
1,660941
1,663398
1,665856
1,668313
1,670770
1,673228
1,675685
1,678142
1,680600
1,683057
1,685515
1,687972
1,690429
1,692887
1,695344
1,697801
0,705257
0,707831
3,710406
3,712863
3,715321
3,717778
3,720235
3,722693
3,725150
3,727607
3,730065
3,732522
3,734979
3,737437
3,739894
3,742352
3,744809
3,747266
3,749724
3,752181
1,789643
1,792101
1,794558
1,797015
1,799473
1,801930
1,804387
1,806845
1,809302
1,811759
1,814217
2,816674
1,819132
1,821589
1,824046
1,826504
1,828961
1,831418
1,833876
1,836333
0,843789
0,846363
3,848938
3,851395
3,853852
3,856310
3,858767
3,861224
3,863682
3,866139
3,868596
3,871054
3,873511
3,875968
3,878426
3,880883
3,883341
3,885798
3,888255
3,890713
