2,57633
1,60090
1,62547
1,65005
1,67462
1,69919
1,72377
1,74834
1,77292
1,79749
2,82206
1,84664
1,87121
1,89578
1,92036
1,94493
1,96950
1,99408
1,101865
1,104322
0,111778
0,114352
3,116927
3,119384
3,121841
3,124299
3,126756
3,129214
3,131671
3,134128
4,136586
0,139043
0,141617
3,144192
3,146649
3,149106
3,151564
3,154021
3,156478
3,158936
2,196398
1,198855
1,201313
1,203770
1,206227
1,208685
1,211142
1,213599
1,216057
1,218514
1,220971
1,223429
1,225886
1,228343
1,230801
2,233258
1,235715
1,238173
1,240630
1,243088
0,250543
0,253118
3,255692
3,258149
3,260607
3,263064
3,265521
3,267979
3,270436
3,272893
3,275351
3,277808
3,280265
3,282723
0,285180
0,287754
3,290329
3,292786
3,295244
3,297701
1,335163
1,337620
1,340078
1,342535
1,344992
1,347450
1,349907
1,352364
1,354822
1,357279
1,359737
1,362194
1,364651
1,367109
1,369566
1,372023
1,374481
1,376938
1,379395
1,381853
0,389308
0,391883
3,394457
3,396914
3,399372
3,401829
3,404286
0,406744
0,409318
3,411893
3,414350
0,416807
3,419382
3,421839
3,424296
3,426754
3,429211
3,431668
3,434126
3,436583
1,474045
1,476503
1,478960
1,481417
1,483875
1,486332
1,488789
1,491247
1,493704
1,496161
1,498619
1,501076
1,503533
1,505991
1,508448
1,510905
1,513363
1,515820
1,518277
1,520735
0,528190
0,530765
3,533339
3,535797
3,538254
3,540711
0,543169
0,545743
3,548317
3,550775
3,553232
3,555689
0,558147
0,560721
0,563295
0,565870
0,568444
0,571019
3,573593
3,576050
1,613512
1,615970
1,618427
1,620884
1,623342
1,625799
1,628257
1,630714
1,633171
1,635629
1,638086
1,640543
1,643001
1,645458
1,647915
1,650373
1,652830
1,655287
2,657745
1,660202
0,667658
0,670232
3,672806
3,675264
3,677721
3,680178
3,682636
3,685093
0,687551
3,690125
3,692582
3,695040
3,697497
3,699954
3,702412
3,704869
3,707326
3,709784
3,712241
3,714698
1,752161
1,754618
1,757075
1,759533
1,761990
1,764447
1,766905
1,769362
1,771819
1,774277
1,776734
1,779191
1,781649
1,784106
1,786563
1,789021
1,791478
1,793935
1,796393
1,798850
0,806306
0,808880
3,811455
3,813912
3,816369
3,818827
3,821284
3,823741
3,826199
3,828656
3,831113
3,833571
3,836028
0,838485
0,841060
0,843634
0,846209
3,848783
3,851240
3,853698
