1,78375
1,80832
1,83290
1,85747
1,88204
2,90662
1,93119
2,95576
1,98034
1,100491
1,102948
1,105406
1,107863
1,110321
1,112778
1,115235
2,117693
1,120150
2,122607
1,125065
0,132520
0,135095
3,137669
3,140126
3,142584
3,145041
3,147499
3,149956
3,152413
0,154871
0,157445
3,160019
3,162477
3,164934
3,167392
3,169849
3,172306
3,174764
3,177221
3,179678
1,217141
1,219598
1,222055
1,224513
1,226970
1,229427
1,231885
1,234342
1,236799
1,239257
1,241714
1,244172
1,246629
1,249086
1,251544
1,254001
1,256458
1,258916
2,261373
1,263830
4,271286
0,273743
3,276318
3,278775
3,281233
3,283690
3,286147
3,288605
3,291062
3,293519
3,295977
3,298434
3,300891
3,303349
3,305806
3,308264
3,310721
3,313178
3,315636
3,318093
1,355555
1,358013
2,360470
1,362927
1,365385
1,367842
1,370299
0,372757
0,375331
1,377906
1,380363
1,382820
1,385278
1,387735
1,390192
1,392650
1,395107
1,397564
1,400022
1,402479
0,409935
0,412509
3,415084
3,417541
3,419998
3,422456
3,424913
3,427370
3,429828
3,432285
3,434742
3,437200
3,439657
3,442115
3,444572
3,447029
3,449487
3,451944
3,454401
3,456859
1,494321
1,496778
1,499236
1,501693
1,504150
1,506608
1,509065
1,511523
1,513980
1,516437
1,518895
1,521352
1,523809
1,526267
1,528724
1,531181
0,533639
1,536213
1,538671
1,541128
4,548584
0,551041
3,553615
3,556073
3,558530
3,560987
3,563445
3,565902
3,568359
3,570817
3,573274
3,575732
3,578189
3,580646
3,583104
3,585561
3,588018
3,590476
3,592933
3,595390
1,632853
1,635310
1,637767
1,640225
1,642682
1,645139
1,647597
1,650054
1,652512
1,654969
1,657426
1,659884
2,662341
1,664798
1,667256
1,669713
2,672170
1,674628
1,677085
1,679543
0,686998
0,689573
3,692147
0,694604
3,697179
3,699636
3,702093
3,704551
3,707008
3,709466
3,711923
3,714380
3,716838
3,719295
3,721752
3,724210
3,726667
3,729124
3,731582
3,734039
1,771501
1,773959
1,776416
1,778873
0,781331
1,783905
1,786363
1,788820
1,791277
1,793735
1,796192
2,798649
2,801107
1,803564
1,806021
1,808479
1,810936
1,813394
0,815851
1,818425
0,825881
0,828455
3,831030
3,833487
3,835944
3,838402
3,840859
3,843317
3,845774
3,848231
0,850689
4,853263
4,855720
4,858178
4,860635
4,863092
4,865550
4,868007
4,870465
4,872922
