1,59683
1,62141
1,64598
1,67055
1,69513
1,71970
1,74428
1,76885
1,79342
1,81800
1,84257
1,86714
1,89172
1,91629
1,94087
1,96544
1,99001
1,101459
1,103916
1,106373
0,113829
0,116404
0,118978
3,121552
0,124010
0,126584
0,129158
0,131733
0,134307
3,136882
4,139339
4,141796
4,144254
4,146711
4,149168
4,151626
4,154083
4,156541
4,158998
4,161455
1,198918
1,201375
1,203833
1,206290
1,208747
1,211205
1,213662
1,216119
1,218577
1,221034
1,223491
1,225949
1,228406
1,230864
1,233321
1,235778
1,238236
1,240693
1,243150
1,245608
0,253064
0,255638
3,258212
3,260670
3,263127
3,265584
0,268042
0,270616
3,273191
0,275648
3,278222
3,280680
3,283137
3,285594
0,288052
3,290626
3,293084
3,295541
3,297998
3,300456
1,337918
1,340375
1,342833
1,345290
1,347748
1,350205
1,352662
1,355120
1,357577
1,360034
1,362492
1,364949
1,367407
1,369864
1,372321
1,374779
1,377236
1,379693
1,382151
1,384608
4,392064
0,394521
3,397096
3,399553
3,402010
0,404468
3,407042
0,409500
0,412074
0,414648
0,417223
3,419797
3,422254
3,424712
0,427169
0,429744
0,432318
3,434892
3,437350
3,439807
1,477270
1,479727
1,482184
1,484642
1,487099
1,489556
1,492014
1,494471
1,496929
1,499386
1,501843
1,504301
1,506758
1,509215
1,511673
1,514130
1,516588
1,519045
1,521502
1,523960
0,531415
0,533990
0,536564
3,539138
3,541596
0,544053
3,546628
3,549085
3,551542
3,554000
3,556457
3,558914
0,561372
3,563946
3,566404
3,568861
3,571318
0,573776
3,576350
3,578808
1,616270
1,618727
1,621185
1,623642
1,626099
1,628557
1,631014
1,633472
1,635929
1,638386
1,640844
1,643301
1,645758
1,648216
1,650673
1,653131
1,655588
1,658045
1,660503
1,662960
0,670416
0,672990
0,675564
0,678139
4,680713
4,683171
0,685628
0,688202
0,690777
3,693351
3,695809
3,698266
3,700723
3,703181
3,705638
3,708095
3,710553
3,713010
3,715468
3,717925
0,755387
2,757962
0,760419
0,762993
0,765568
0,768142
1,770717
1,773174
1,775631
1,778089
1,780546
1,783004
0,785461
1,788035
1,790493
1,792950
1,795407
1,797865
1,800322
1,802779
0,810235
4,812810
4,815267
4,817724
0,820182
0,822756
0,825330
4,827905
4,830362
4,832820
4,835277
4,837734
4,840192
4,842649
4,845106
4,847564
4,850021
4,852479
4,854936
4,857393
