0,1294027
1,1296618
1,1299075
1,1301533
1,1303990
1,1306447
1,1308905
1,1311362
1,1313819
1,1316277
1,1318734
1,1321191
1,1323649
1,1326106
1,1328563
1,1331021
1,1333478
1,1335935
1,1338393
1,1340850
0,1348306
0,1350880
3,1353455
3,1355912
3,1358369
3,1360827
3,1363284
3,1365741
3,1368199
3,1370656
3,1373113
3,1375571
3,1378028
3,1380485
3,1382943
3,1385400
3,1387857
3,1390315
3,1392772
3,1395230
1,1432692
1,1435149
1,1437606
1,1440064
1,1442521
1,1444978
1,1447436
1,1449893
1,1452350
1,1454808
1,1457265
1,1459722
1,1462180
1,1464637
1,1467094
1,1469552
1,1472009
1,1474467
1,1476924
1,1479381
0,1486837
0,1489411
3,1491986
3,1494443
3,1496900
3,1499358
3,1501815
3,1504272
3,1506730
3,1509187
3,1511644
3,1514102
3,1516559
3,1519016
3,1521474
3,1523931
3,1526389
3,1528846
3,1531303
3,1533761
1,1571223
1,1573680
1,1576137
1,1578595
1,1581052
1,1583509
1,1585967
1,1588424
1,1590881
1,1593339
1,1595796
1,1598254
1,1600711
1,1603168
1,1605626
1,1608083
1,1610540
2,1612998
1,1615455
1,1617912
0,1625368
0,1627942
3,1630517
3,1632974
3,1635431
3,1637889
3,1640346
3,1642803
3,1645261
3,1647718
3,1650176
3,1652633
3,1655090
3,1657548
3,1660005
3,1662462
3,1664920
3,1667377
3,1669834
3,1672292
1,1709754
1,1712211
1,1714668
1,1717126
1,1719583
1,1722041
1,1724498
1,1726955
1,1729413
1,1731870
1,1734327
1,1736785
1,1739242
1,1741699
1,1744157
1,1746614
1,1749071
2,1751529
1,1753986
1,1756443
0,1763899
0,1766473
3,1769048
3,1771505
3,1773963
3,1776420
3,1778877
3,1781335
3,1783792
3,1786249
3,1788707
3,1791164
3,1793621
3,1796079
3,1798536
3,1800993
3,1803451
3,1805908
3,1808365
3,1810823
1,1848285
1,1850742
1,1853200
1,1855657
1,1858114
1,1860572
1,1863029
1,1865486
1,1867944
1,1870401
1,1872858
1,1875316
1,1877773
1,1880230
1,1882688
1,1885145
1,1887603
1,1890060
1,1892517
1,1894975
4,1902430
0,1904888
3,1907462
3,1909919
3,1912377
3,1914834
3,1917291
3,1919749
3,1922206
3,1924663
3,1927121
3,1929578
3,1932035
3,1934493
3,1936950
3,1939407
3,1941865
3,1944322
3,1946780
3,1949237
1,1986699
1,1989156
1,1991614
1,1994071
1,1996528
1,1998986
1,2001443
1,2003900
1,2006358
1,2008815
1,2011272
1,2013730
1,2016187
1,2018645
1,2021102
1,2023559
1,2026017
1,2028474
1,2030931
1,2033389
0,2040844
0,2043419
3,2045993
3,2048450
3,2050908
3,2053365
3,2055822
3,2058280
3,2060737
3,2063195
3,2065652
3,2068109
3,2070567
3,2073024
3,2075481
3,2077939
3,2080396
3,2082853
3,2085311
3,2087768
