1,257369
1,259826
1,262283
1,264741
1,267198
1,269656
1,272113
1,274570
1,277028
1,279485
1,281942
1,284400
1,286857
1,289314
1,291772
1,294229
1,296686
1,299144
1,301601
1,304058
0,311514
0,314088
3,316663
3,319120
3,321577
3,324035
3,326492
0,328949
3,331524
3,333981
3,336438
3,338896
3,341353
3,343810
3,346268
4,348725
3,351182
3,353640
3,356097
3,358554
1,396016
1,398474
1,400931
1,403388
1,405846
1,408303
1,410760
1,413218
1,415675
1,418132
1,420590
1,423047
1,425504
1,427962
2,430419
2,432876
1,435334
1,437791
1,440248
1,442706
4,450161
0,452619
3,455193
3,457650
3,460108
3,462565
3,465022
4,467480
4,469937
3,472394
3,474852
3,477309
3,479766
3,482224
3,484681
3,487139
3,489596
3,492053
3,494511
3,496968
1,534430
1,536887
1,539344
1,541802
1,544259
1,546717
1,549174
1,551631
1,554089
1,556546
1,559003
1,561461
1,563918
1,566375
1,568833
1,571290
1,573747
1,576205
1,578662
1,581119
0,588575
0,591149
3,593724
3,596181
3,598638
3,601096
3,603553
3,606010
3,608468
3,610925
3,613382
3,615840
3,618297
3,620754
3,623212
3,625669
3,628126
3,630584
3,633041
3,635498
1,672960
1,675418
1,677875
1,680332
1,682790
1,685247
1,687704
1,690162
1,692619
1,695076
1,697534
1,699991
1,702448
1,704906
1,707363
1,709820
1,712278
1,714735
1,717192
1,719650
0,727105
0,729680
3,732254
3,734711
3,737169
3,739626
4,742083
4,744541
3,746998
3,749456
3,751913
3,754370
3,756828
3,759285
3,761742
3,764200
3,766657
3,769114
3,771572
3,774029
1,811491
1,813948
1,816406
1,818863
1,821320
1,823778
1,826235
1,828692
1,831150
1,833607
1,836064
1,838522
1,840979
1,843436
1,845894
1,848351
2,850808
1,853266
1,855723
1,858180
0,865636
0,868210
3,870785
3,873242
3,875699
3,878157
3,880614
3,883071
3,885529
3,887986
3,890443
3,892901
3,895358
3,897815
3,900273
3,902730
3,905187
3,907645
3,910102
3,912559
1,950021
2,952479
1,954936
1,957393
1,959851
1,962308
1,964765
1,967223
1,969680
1,972137
1,974595
1,977052
1,979509
1,981967
1,984424
1,986881
1,989339
1,991796
1,994253
1,996711
0,1004166
0,1006741
3,1009315
3,1011772
3,1014230
3,1016687
3,1019145
3,1021602
3,1024059
3,1026517
3,1028974
3,1031431
3,1033889
3,1036346
3,1038803
3,1041261
3,1043718
3,1046175
3,1048633
3,1051090
