1,642294
1,644752
1,647209
1,649667
1,652124
1,654581
1,657039
1,659496
1,661953
1,664411
1,666868
1,669325
1,671783
1,674240
1,676698
1,679155
1,681612
1,684070
1,686527
1,688984
0,696440
0,699014
3,701589
3,704046
3,706504
3,708961
3,711418
3,713876
3,716333
3,718790
3,721248
3,723705
3,726162
3,728620
3,731077
3,733534
3,735992
3,738449
3,740907
3,743364
1,780826
1,783284
1,785741
1,788198
1,790656
1,793113
1,795570
1,798028
1,800485
1,802942
1,805400
1,807857
1,810315
1,812772
1,815229
1,817687
1,820144
1,822601
1,825059
1,827516
0,834972
0,837546
3,840120
3,842578
0,845035
0,847610
3,850184
3,852641
3,855099
3,857556
3,860013
3,862471
3,864928
3,867385
3,869843
3,872300
3,874758
3,877215
3,879672
3,882130
1,919592
1,922049
1,924507
1,926964
1,929421
1,931879
1,934336
1,936793
1,939251
1,941708
1,944166
1,946623
1,949080
1,951538
1,953995
1,956452
1,958910
1,961367
1,963824
1,966282
0,973737
0,976312
3,978886
3,981344
3,983801
3,986258
3,988716
3,991173
3,993630
3,996088
3,998545
3,1001002
3,1003460
3,1005917
3,1008375
3,1010832
3,1013289
3,1015747
3,1018204
3,1020661
1,1058124
1,1060581
1,1063038
1,1065496
1,1067953
1,1070410
1,1072868
1,1075325
1,1077783
1,1080240
1,1082697
1,1085155
1,1087612
1,1090069
1,1092527
1,1094984
1,1097441
1,1099899
1,1102356
1,1104814
4,1112269
0,1114727
3,1117301
3,1119758
3,1122216
3,1124673
3,1127130
3,1129588
3,1132045
3,1134502
3,1136960
3,1139417
3,1141875
3,1144332
3,1146789
3,1149247
3,1151704
3,1154161
3,1156619
3,1159076
1,1196538
1,1198996
1,1201453
1,1203910
1,1206368
1,1208825
1,1211282
1,1213740
1,1216197
1,1218655
1,1221112
1,1223569
1,1226027
1,1228484
1,1230941
1,1233399
1,1235856
1,1238313
1,1240771
1,1243228
0,1250684
0,1253258
3,1255833
3,1258290
3,1260747
3,1263205
3,1265662
3,1268119
3,1270577
3,1273034
3,1275492
3,1277949
3,1280406
3,1282864
3,1285321
3,1287778
3,1290236
3,1292693
3,1295150
3,1297608
1,1335070
1,1337527
1,1339985
1,1342442
1,1344899
1,1347357
1,1349814
1,1352272
1,1354729
1,1357186
1,1359644
1,1362101
1,1364558
1,1367016
1,1369473
1,1371930
1,1374388
1,1376845
1,1379303
1,1381760
0,1389216
0,1391790
3,1394364
3,1396822
3,1399279
3,1401736
3,1404194
3,1406651
3,1409109
3,1411566
3,1414023
3,1416481
3,1418938
3,1421395
3,1423853
3,1426310
3,1428767
3,1431225
3,1433682
3,1436139
